SLAM_X,SLAM_Y,SLAM_Z,GPS_X,GPS_Y,GPS_Z
0.26,-0.06,-0.28,1.48,6.15,-3.56
0.26,-0.07,-0.30,1.48,6.15,-3.56
0.27,-0.07,-0.32,1.48,6.15,-3.56
0.26,-0.08,-0.34,1.51,6.18,-3.64
0.27,-0.09,-0.36,1.51,6.18,-3.64
0.27,-0.10,-0.38,1.51,6.18,-3.64
0.27,-0.11,-0.42,1.51,6.18,-3.65
0.28,-0.12,-0.45,1.51,6.18,-3.65
0.29,-0.12,-0.48,1.51,6.18,-3.65
0.29,-0.13,-0.50,1.51,6.18,-3.65
0.30,-0.14,-0.52,1.53,6.15,-3.78
0.30,-0.16,-0.54,1.53,6.15,-3.78
0.30,-0.17,-0.55,1.53,6.15,-3.78
0.30,-0.18,-0.56,1.53,6.15,-3.79
0.16,-0.18,-0.29,1.55,6.12,-3.98
0.16,-0.18,-0.29,1.55,6.12,-3.98
0.16,-0.18,-0.29,1.55,6.12,-3.98
0.15,-0.18,-0.30,1.55,6.12,-3.98
0.15,-0.18,-0.30,1.54,6.12,-3.98
0.15,-0.18,-0.31,1.54,6.12,-3.98
0.15,-0.18,-0.32,1.54,6.12,-3.98
0.15,-0.18,-0.32,1.54,6.11,-3.98
0.15,-0.18,-0.33,1.54,6.11,-3.98
0.14,-0.18,-0.33,1.54,6.11,-3.98
0.14,-0.18,-0.35,1.48,6.07,-4.01
0.14,-0.17,-0.37,1.47,6.07,-4.01
0.15,-0.17,-0.40,1.47,6.06,-4.01
0.14,-0.17,-0.42,1.47,6.07,-4.01
0.15,-0.17,-0.45,1.47,6.06,-4.01
0.16,-0.17,-0.48,1.47,6.06,-4.01
0.16,-0.18,-0.52,1.47,6.06,-4.01
0.18,-0.18,-0.56,1.44,6.04,-4.17
0.18,-0.19,-0.59,1.44,6.04,-4.17
0.19,-0.19,-0.61,1.44,6.04,-4.18
0.20,-0.19,-0.65,1.44,6.04,-4.18
0.22,-0.18,-0.69,1.44,6.04,-4.18
0.23,-0.18,-0.72,1.44,6.04,-4.19
0.24,-0.17,-0.77,1.44,6.04,-4.19
0.26,-0.16,-0.80,1.48,6.03,-4.40
0.27,-0.15,-0.83,1.48,6.03,-4.40
0.28,-0.13,-0.87,1.48,6.03,-4.41
0.29,-0.11,-0.90,1.48,6.03,-4.41
0.31,-0.07,-0.96,1.48,6.03,-4.41
0.31,-0.04,-1.00,1.48,6.03,-4.42
0.31,-0.01,-1.04,1.48,6.03,-4.42
0.32,0.02,-1.08,1.47,6.10,-4.60
0.32,0.05,-1.12,1.47,6.11,-4.60
0.31,0.07,-1.17,1.47,6.11,-4.60
0.31,0.11,-1.22,1.47,6.11,-4.60
0.30,0.16,-1.29,1.47,6.11,-4.61
0.29,0.20,-1.33,1.47,6.12,-4.61
0.28,0.25,-1.37,1.47,6.12,-4.61
0.27,0.28,-1.40,1.37,6.29,-4.86
0.26,0.32,-1.43,1.36,6.29,-4.87
0.27,0.37,-1.46,1.36,6.30,-4.87
0.28,0.41,-1.50,1.36,6.30,-4.87
0.31,0.44,-1.53,1.36,6.30,-4.88
0.33,0.50,-1.58,1.35,6.31,-4.88
0.35,0.54,-1.62,1.35,6.31,-4.88
0.38,0.60,-1.66,1.18,6.55,-5.11
0.39,0.64,-1.72,1.18,6.55,-5.11
0.40,0.68,-1.77,1.18,6.56,-5.11
0.43,0.74,-1.85,1.18,6.56,-5.11
0.45,0.78,-1.92,1.18,6.57,-5.12
0.48,0.82,-1.97,1.17,6.57,-5.12
0.49,0.85,-2.01,1.17,6.58,-5.13
0.53,0.92,-2.08,1.13,6.89,-5.48
0.54,0.96,-2.12,1.13,6.90,-5.49
0.58,1.03,-2.18,1.13,6.90,-5.49
0.59,1.06,-2.22,1.13,6.90,-5.50
0.64,1.15,-2.28,1.13,6.91,-5.50
0.66,1.19,-2.32,1.13,6.91,-5.51
0.68,1.26,-2.36,1.13,6.91,-5.51
0.72,1.33,-2.40,1.12,7.19,-5.80
0.76,1.41,-2.45,1.12,7.20,-5.81
0.80,1.50,-2.49,1.12,7.21,-5.82
0.84,1.59,-2.53,1.12,7.22,-5.82
0.89,1.69,-2.57,1.12,7.22,-5.82
0.93,1.75,-2.61,1.12,7.22,-5.83
0.98,1.81,-2.65,1.12,7.23,-5.83
1.05,1.90,-2.68,1.11,7.66,-6.07
1.08,1.95,-2.71,1.11,7.67,-6.07
1.15,2.02,-2.76,1.11,7.68,-6.07
1.20,2.09,-2.80,1.11,7.69,-6.08
1.25,2.14,-2.84,1.11,7.69,-6.08
1.32,2.21,-2.90,1.11,7.70,-6.09
1.37,2.25,-2.94,1.11,7.70,-6.09
1.42,2.31,-2.98,1.20,8.16,-6.34
1.49,2.35,-3.02,1.20,8.17,-6.35
1.53,2.39,-3.06,1.20,8.17,-6.35
1.58,2.42,-3.10,1.20,8.18,-6.36
1.66,2.49,-3.16,1.20,8.18,-6.36
1.76,2.54,-3.22,1.21,8.19,-6.37
1.78,2.58,-3.27,1.21,8.19,-6.37
1.83,2.60,-3.31,1.37,8.56,-6.59
1.93,2.68,-3.37,1.37,8.57,-6.59
1.99,2.74,-3.42,1.37,8.57,-6.59
2.06,2.82,-3.48,1.38,8.58,-6.60
2.11,2.90,-3.52,1.38,8.58,-6.60
2.17,2.94,-3.54,1.38,8.59,-6.61
2.22,2.99,-3.58,1.38,8.59,-6.61
2.28,3.07,-3.61,1.53,9.06,-6.92
2.33,3.12,-3.64,1.53,9.07,-6.93
2.38,3.18,-3.66,1.53,9.08,-6.93
2.44,3.22,-3.68,1.53,9.09,-6.94
2.50,3.29,-3.70,1.53,9.09,-6.94
2.54,3.34,-3.71,1.53,9.10,-6.95
2.58,3.40,-3.72,1.53,9.11,-6.95
2.60,3.43,-3.73,1.61,9.55,-7.18
2.66,3.50,-3.75,1.62,9.55,-7.19
2.68,3.56,-3.78,1.62,9.56,-7.19
2.73,3.60,-3.79,1.62,9.57,-7.19
2.75,3.63,-3.80,1.62,9.57,-7.19
2.79,3.68,-3.85,1.62,9.58,-7.19
2.84,3.75,-3.87,1.62,9.58,-7.20
2.85,3.80,-3.91,1.67,9.99,-7.31
2.87,3.86,-3.94,1.67,10.00,-7.31
2.90,3.89,-3.99,1.67,10.01,-7.32
2.95,3.92,-4.02,1.68,10.01,-7.32
2.98,3.96,-4.09,1.68,10.02,-7.32
3.00,3.99,-4.12,1.68,10.02,-7.33
3.05,4.03,-4.16,1.68,10.03,-7.33
3.06,4.08,-4.20,1.72,10.27,-7.54
3.09,4.11,-4.23,1.72,10.28,-7.54
3.12,4.18,-4.26,1.72,10.28,-7.55
3.12,4.24,-4.31,1.72,10.28,-7.55
3.16,4.31,-4.32,1.72,10.29,-7.55
3.22,4.39,-4.32,1.72,10.29,-7.56
3.22,4.49,-4.36,1.72,10.29,-7.56
3.25,4.54,-4.38,1.73,10.62,-7.77
3.29,4.61,-4.40,1.72,10.63,-7.78
3.28,4.66,-4.43,1.72,10.64,-7.78
3.30,4.72,-4.47,1.72,10.65,-7.78
3.31,4.79,-4.49,1.72,10.65,-7.79
3.36,4.87,-4.53,1.72,10.66,-7.79
3.36,4.92,-4.56,1.72,10.67,-7.79
3.41,5.04,-4.61,1.70,11.05,-7.92
3.46,5.12,-4.65,1.70,11.06,-7.92
3.49,5.15,-4.69,1.70,11.07,-7.92
3.55,5.29,-4.75,1.70,11.08,-7.93
3.59,5.38,-4.81,1.70,11.08,-7.93
3.65,5.50,-4.84,1.70,11.09,-7.93
3.68,5.52,-4.90,1.69,11.09,-7.94
3.73,5.57,-4.93,1.68,11.53,-8.21
3.77,5.66,-4.95,1.68,11.55,-8.21
3.82,5.74,-4.99,1.68,11.55,-8.22
3.86,5.79,-5.03,1.68,11.56,-8.23
3.93,5.89,-5.08,1.68,11.57,-8.23
3.96,5.93,-5.13,1.68,11.58,-8.24
4.00,5.98,-5.16,1.68,11.59,-8.24
4.02,6.04,-5.20,1.73,12.10,-8.46
4.08,6.13,-5.28,1.73,12.11,-8.47
4.13,6.20,-5.32,1.73,12.12,-8.48
4.17,6.24,-5.38,1.73,12.12,-8.48
4.23,6.30,-5.44,1.74,12.13,-8.48
4.28,6.30,-5.49,1.74,12.13,-8.49
4.32,6.33,-5.54,1.74,12.14,-8.49
4.38,6.38,-5.58,1.79,12.51,-8.77
4.42,6.38,-5.62,1.80,12.52,-8.78
4.46,6.43,-5.67,1.80,12.53,-8.79
4.53,6.46,-5.69,1.81,12.54,-8.79
4.64,6.52,-5.73,1.81,12.54,-8.80
4.70,6.59,-5.76,1.81,12.54,-8.80
4.78,6.62,-5.78,1.81,12.55,-8.81
4.84,6.64,-5.80,2.01,12.83,-9.12
4.90,6.72,-5.82,2.02,12.84,-9.13
4.98,6.80,-5.84,2.02,12.85,-9.13
5.05,6.82,-5.84,2.03,12.85,-9.13
5.14,6.90,-5.87,2.03,12.86,-9.14
5.22,6.99,-5.89,2.04,12.86,-9.14
5.30,7.04,-5.92,2.04,12.87,-9.14
5.33,7.09,-5.93,2.25,13.33,-9.31
5.49,7.20,-5.97,2.26,13.35,-9.31
5.56,7.28,-6.00,2.26,13.36,-9.31
5.63,7.33,-6.04,2.26,13.36,-9.31
5.72,7.42,-6.08,2.27,13.37,-9.31
5.79,7.49,-6.12,2.27,13.38,-9.31
5.86,7.56,-6.15,2.27,13.39,-9.32
5.93,7.64,-6.17,2.46,13.91,-9.50
6.00,7.70,-6.19,2.47,13.92,-9.51
6.06,7.78,-6.20,2.47,13.93,-9.51
6.12,7.84,-6.20,2.47,13.94,-9.52
6.18,7.91,-6.21,2.48,13.94,-9.52
6.23,7.97,-6.21,2.48,13.95,-9.52
6.28,8.06,-6.21,2.48,13.96,-9.53
6.30,8.13,-6.21,2.67,14.50,-9.70
6.37,8.22,-6.21,2.67,14.51,-9.70
6.43,8.23,-6.21,2.67,14.52,-9.71
6.47,8.32,-6.21,2.67,14.53,-9.71
6.51,8.36,-6.21,2.68,14.55,-9.71
6.55,8.40,-6.21,2.68,14.56,-9.71
6.62,8.43,-6.21,2.68,14.57,-9.71
6.63,8.45,-6.22,2.76,15.02,-9.75
6.71,8.53,-6.22,2.76,15.03,-9.75
6.76,8.58,-6.21,2.76,15.04,-9.75
6.77,8.57,-6.22,2.77,15.04,-9.75
6.83,8.63,-6.22,2.77,15.05,-9.75
6.87,8.64,-6.22,2.77,15.06,-9.75
6.88,8.64,-6.22,2.77,15.06,-9.75
6.95,8.68,-6.22,2.91,15.39,-9.81
6.96,8.71,-6.21,2.91,15.40,-9.81
7.01,8.77,-6.21,2.92,15.41,-9.81
7.04,8.78,-6.20,2.92,15.41,-9.81
7.10,8.86,-6.20,2.92,15.42,-9.81
7.13,8.84,-6.19,2.92,15.42,-9.81
7.18,8.91,-6.18,2.92,15.43,-9.81
7.21,8.93,-6.18,3.02,15.65,-9.85
7.24,8.96,-6.17,3.02,15.66,-9.85
7.30,8.99,-6.16,3.02,15.66,-9.85
7.34,9.04,-6.15,3.02,15.67,-9.85
7.37,9.09,-6.14,3.02,15.67,-9.85
7.42,9.13,-6.14,3.03,15.67,-9.85
7.44,9.18,-6.14,3.03,15.68,-9.85
7.45,9.18,-6.13,3.11,15.93,-9.82
7.50,9.25,-6.13,3.11,15.94,-9.82
7.54,9.32,-6.13,3.11,15.95,-9.82
7.58,9.37,-6.12,3.11,15.96,-9.82
7.63,9.44,-6.11,3.11,15.96,-9.82
7.68,9.53,-6.10,3.11,15.96,-9.82
7.72,9.58,-6.09,3.11,15.97,-9.82
7.75,9.67,-6.08,3.17,16.34,-9.83
7.76,9.73,-6.09,3.17,16.35,-9.83
7.77,9.82,-6.07,3.17,16.36,-9.83
7.81,9.86,-6.07,3.18,16.37,-9.84
7.85,9.94,-6.06,3.18,16.37,-9.84
7.86,9.99,-6.05,3.18,16.38,-9.84
7.88,10.05,-6.05,3.18,16.39,-9.84
7.90,10.14,-6.04,3.22,16.79,-9.82
7.92,10.20,-6.04,3.22,16.80,-9.82
7.93,10.23,-6.03,3.22,16.81,-9.82
7.96,10.36,-6.02,3.22,16.81,-9.82
7.98,10.43,-6.02,3.22,16.82,-9.82
8.00,10.50,-6.01,3.22,16.83,-9.82
7.99,10.52,-6.01,3.22,16.83,-9.82
8.02,10.56,-5.99,3.15,17.23,-9.86
8.03,10.59,-5.98,3.15,17.23,-9.86
8.03,10.61,-5.98,3.14,17.24,-9.85
8.04,10.65,-5.96,3.14,17.24,-9.85
8.06,10.68,-5.97,3.14,17.25,-9.85
8.06,10.70,-5.96,3.14,17.25,-9.85
8.11,10.73,-5.97,3.14,17.26,-9.85
8.13,10.76,-5.99,3.10,17.42,-9.79
8.15,10.79,-5.99,3.10,17.42,-9.78
8.17,10.85,-6.00,3.10,17.43,-9.78
8.20,10.88,-6.01,3.10,17.43,-9.78
8.22,10.93,-6.02,3.10,17.43,-9.78
8.23,10.95,-6.03,3.10,17.44,-9.78
8.25,10.99,-6.04,3.10,17.44,-9.78
8.28,11.02,-6.05,3.11,17.68,-9.71
8.28,11.02,-6.06,3.11,17.69,-9.71
8.30,11.04,-6.07,3.11,17.69,-9.71
8.32,11.04,-6.09,3.11,17.70,-9.71
8.31,11.04,-6.10,3.11,17.70,-9.71
8.34,11.04,-6.11,3.11,17.70,-9.71
8.34,11.04,-6.13,3.11,17.71,-9.71
8.36,11.03,-6.14,3.10,17.88,-9.72
8.37,11.04,-6.16,3.10,17.88,-9.72
8.37,11.06,-6.18,3.10,17.88,-9.72
8.38,11.08,-6.19,3.10,17.88,-9.72
8.38,11.10,-6.21,3.11,17.88,-9.72
8.39,11.13,-6.21,3.11,17.89,-9.72
8.40,11.16,-6.21,3.11,17.89,-9.72
8.43,11.20,-6.20,3.14,17.94,-9.80
8.46,11.22,-6.20,3.14,17.95,-9.80
8.48,11.23,-6.19,3.14,17.95,-9.80
8.51,11.27,-6.19,3.14,17.95,-9.80
8.54,11.29,-6.18,3.14,17.95,-9.80
8.58,11.31,-6.19,3.14,17.95,-9.80
8.62,11.32,-6.19,3.19,18.06,-9.81
8.65,11.32,-6.18,3.19,18.06,-9.81
8.71,11.34,-6.20,3.19,18.07,-9.80
8.75,11.33,-6.20,3.19,18.07,-9.80
8.78,11.33,-6.21,3.19,18.07,-9.80
8.79,11.32,-6.21,3.20,18.07,-9.80
8.82,11.30,-6.22,3.20,18.07,-9.80
8.87,11.28,-6.23,3.37,18.21,-9.81
8.92,11.23,-6.23,3.37,18.21,-9.81
8.96,11.21,-6.24,3.37,18.21,-9.81
9.01,11.16,-6.24,3.38,18.22,-9.81
9.05,11.11,-6.25,3.38,18.21,-9.81
9.04,11.09,-6.25,3.38,18.21,-9.81
9.11,11.06,-6.25,3.39,18.21,-9.81
9.13,11.04,-6.26,3.60,18.19,-9.81
9.19,11.01,-6.26,3.61,18.19,-9.81
9.20,11.02,-6.27,3.61,18.19,-9.81
9.26,10.93,-6.28,3.61,18.19,-9.81
9.30,10.91,-6.29,3.62,18.19,-9.81
9.39,10.85,-6.31,3.62,18.19,-9.80
9.41,10.82,-6.32,3.62,18.19,-9.80
9.43,10.79,-6.32,3.86,18.15,-9.77
9.51,10.75,-6.33,3.87,18.15,-9.77
9.51,10.73,-6.33,3.87,18.15,-9.78
9.52,10.67,-6.33,3.87,18.15,-9.78
9.52,10.63,-6.33,3.88,18.15,-9.78
9.56,10.55,-6.34,3.88,18.15,-9.78
9.58,10.51,-6.34,3.88,18.14,-9.78
9.60,10.45,-6.35,4.16,18.05,-9.83
9.63,10.39,-6.35,4.16,18.04,-9.83
9.67,10.33,-6.35,4.17,18.04,-9.83
9.70,10.28,-6.36,4.17,18.04,-9.83
9.73,10.23,-6.35,4.17,18.04,-9.83
9.78,10.19,-6.35,4.17,18.03,-9.83
9.90,10.14,-6.33,4.18,18.03,-9.83
9.96,10.10,-6.32,4.44,17.84,-9.86
10.03,10.06,-6.31,4.44,17.84,-9.87
10.11,10.00,-6.30,4.45,17.84,-9.87
10.17,9.95,-6.29,4.45,17.84,-9.87
10.19,9.94,-6.27,4.46,17.84,-9.87
10.38,9.83,-6.25,4.46,17.84,-9.87
10.44,9.77,-6.23,4.47,17.84,-9.87
10.50,9.75,-6.22,4.92,17.79,-9.88
10.57,9.70,-6.20,4.93,17.79,-9.88
10.66,9.63,-6.19,4.94,17.79,-9.88
10.74,9.60,-6.17,4.94,17.79,-9.88
10.82,9.57,-6.16,4.95,17.79,-9.88
10.94,9.52,-6.15,4.96,17.79,-9.88
11.01,9.47,-6.15,4.96,17.79,-9.88
11.10,9.42,-6.14,5.47,17.82,-9.82
11.17,9.38,-6.13,5.48,17.82,-9.81
11.25,9.30,-6.12,5.49,17.82,-9.81
11.37,9.24,-6.11,5.51,17.82,-9.81
11.44,9.17,-6.10,5.51,17.82,-9.81
11.51,9.12,-6.11,5.52,17.82,-9.81
11.58,9.10,-6.09,5.53,17.83,-9.81
11.69,8.98,-6.09,6.06,17.82,-9.84
11.78,8.90,-6.07,6.07,17.82,-9.84
11.86,8.83,-6.07,6.08,17.82,-9.84
11.92,8.74,-6.06,6.09,17.81,-9.84
11.98,8.67,-6.06,6.09,17.81,-9.84
12.04,8.62,-6.05,6.10,17.81,-9.84
12.10,8.54,-6.05,6.11,17.81,-9.84
12.15,8.49,-6.04,6.66,17.62,-9.80
12.22,8.40,-6.04,6.67,17.62,-9.80
12.27,8.34,-6.05,6.68,17.61,-9.80
12.31,8.27,-6.04,6.68,17.61,-9.80
12.38,8.18,-6.04,6.69,17.61,-9.80
12.43,8.12,-6.04,6.70,17.60,-9.80
12.45,8.05,-6.03,6.71,17.60,-9.80
12.50,8.03,-6.02,7.12,17.40,-9.83
12.61,7.92,-6.02,7.13,17.39,-9.83
12.63,7.82,-6.00,7.14,17.39,-9.83
12.72,7.82,-6.00,7.14,17.39,-9.83
12.81,7.74,-5.99,7.15,17.38,-9.84
12.90,7.65,-5.97,7.16,17.38,-9.84
13.01,7.52,-5.95,7.16,17.38,-9.84
13.08,7.40,-5.94,7.61,17.23,-9.87
13.26,7.28,-5.90,7.63,17.23,-9.87
13.43,7.20,-5.86,7.63,17.23,-9.87
13.55,7.09,-5.83,7.64,17.22,-9.87
13.67,7.06,-5.81,7.65,17.22,-9.87
13.75,7.00,-5.79,7.66,17.22,-9.87
13.98,6.88,-5.75,7.67,17.22,-9.87
14.05,6.83,-5.74,8.29,17.11,-9.88
14.22,6.74,-5.71,8.31,17.11,-9.87
14.35,6.67,-5.70,8.32,17.11,-9.87
14.44,6.57,-5.68,8.33,17.11,-9.87
14.59,6.52,-5.68,8.34,17.11,-9.87
14.73,6.44,-5.67,8.35,17.11,-9.87
14.85,6.39,-5.66,9.15,17.09,-9.79
15.05,6.29,-5.65,9.17,17.09,-9.79
15.17,6.22,-5.64,9.19,17.09,-9.79
15.24,6.11,-5.63,9.20,17.09,-9.79
15.43,6.06,-5.61,9.21,17.09,-9.79
15.49,6.00,-5.60,9.23,17.09,-9.79
15.69,5.93,-5.58,9.25,17.10,-9.79
15.83,5.85,-5.57,10.07,17.06,-9.80
15.94,5.80,-5.56,10.09,17.06,-9.80
16.08,5.70,-5.54,10.10,17.06,-9.80
16.22,5.68,-5.53,10.11,17.06,-9.80
16.42,5.58,-5.50,10.12,17.06,-9.80
16.58,5.54,-5.49,10.13,17.06,-9.80
16.80,5.47,-5.46,10.15,17.06,-9.80
16.96,5.40,-5.44,10.91,17.10,-9.81
17.22,5.36,-5.41,10.93,17.11,-9.82
17.38,5.27,-5.38,10.95,17.11,-9.82
17.58,5.27,-5.36,10.96,17.11,-9.82
17.72,5.23,-5.35,10.97,17.11,-9.82
18.05,5.17,-5.32,10.98,17.11,-9.82
18.22,5.15,-5.32,11.00,17.11,-9.82
18.49,5.10,-5.30,12.03,17.35,-9.78
18.67,5.10,-5.28,12.05,17.35,-9.78
18.81,5.09,-5.28,12.07,17.36,-9.78
18.91,5.07,-5.27,12.08,17.36,-9.78
19.13,5.05,-5.26,12.10,17.37,-9.78
19.26,5.04,-5.25,12.11,17.37,-9.78
19.42,5.03,-5.23,12.12,17.38,-9.78
19.54,5.00,-5.22,13.09,17.77,-9.81
19.71,5.01,-5.21,13.11,17.78,-9.81
19.82,4.99,-5.20,13.13,17.78,-9.81
20.06,4.99,-5.17,13.16,17.79,-9.81
20.19,4.97,-5.14,13.17,17.80,-9.82
20.30,4.96,-5.13,13.18,17.80,-9.82
20.54,4.94,-5.07,13.19,17.81,-9.82
20.64,4.90,-5.06,13.75,18.08,-9.88
20.81,4.90,-5.04,13.77,18.09,-9.88
20.97,4.86,-5.00,13.78,18.10,-9.88
21.05,4.83,-4.99,13.79,18.10,-9.88
21.15,4.84,-4.98,13.80,18.11,-9.88
21.30,4.78,-4.95,13.81,18.11,-9.88
21.48,4.76,-4.91,14.58,18.44,-9.87
21.63,4.73,-4.90,14.60,18.44,-9.87
21.74,4.74,-4.87,14.61,18.45,-9.87
21.96,4.75,-4.83,14.62,18.45,-9.87
22.10,4.77,-4.81,14.63,18.46,-9.87
22.24,4.77,-4.79,14.64,18.46,-9.87
22.42,4.80,-4.75,14.65,18.46,-9.87
22.60,4.85,-4.71,15.28,18.77,-9.88
22.72,4.86,-4.69,15.30,18.78,-9.88
22.88,4.90,-4.66,15.32,18.79,-9.88
22.99,4.92,-4.63,15.34,18.80,-9.88
23.08,4.93,-4.60,15.35,18.81,-9.88
23.24,4.96,-4.56,15.36,18.81,-9.89
23.35,5.00,-4.53,15.37,18.82,-9.89
23.51,5.00,-4.48,16.00,19.33,-9.96
23.64,5.00,-4.44,16.02,19.34,-9.96
23.75,4.96,-4.39,16.03,19.35,-9.96
23.82,4.95,-4.36,16.04,19.35,-9.96
24.01,4.90,-4.31,16.05,19.36,-9.96
24.07,4.93,-4.26,16.05,19.37,-9.96
24.18,4.90,-4.22,16.06,19.38,-9.96
24.28,4.92,-4.19,16.60,19.65,-9.99
24.38,4.95,-4.13,16.62,19.66,-9.99
24.47,4.94,-4.11,16.62,19.66,-9.99
24.55,4.93,-4.07,16.63,19.66,-9.98
24.63,4.93,-4.04,16.64,19.67,-9.98
24.71,4.96,-4.00,16.65,19.67,-9.98
24.82,4.93,-3.97,16.66,19.67,-9.98
24.89,4.90,-3.95,17.11,19.84,-9.89
24.98,4.92,-3.92,17.12,19.85,-9.89
25.02,4.91,-3.89,17.13,19.85,-9.89
25.14,4.90,-3.87,17.14,19.85,-9.89
25.20,4.88,-3.85,17.14,19.85,-9.88
25.26,4.87,-3.83,17.16,19.86,-9.88
25.31,4.87,-3.81,17.17,19.86,-9.88
25.38,4.82,-3.79,17.53,20.00,-9.81
25.42,4.82,-3.78,17.54,20.00,-9.81
25.48,4.81,-3.76,17.55,20.00,-9.81
25.54,4.80,-3.74,17.55,20.00,-9.81
25.59,4.78,-3.72,17.56,20.01,-9.81
25.66,4.77,-3.71,17.57,20.01,-9.81
25.70,4.76,-3.69,17.58,20.01,-9.81
25.75,4.75,-3.68,17.91,20.06,-9.75
25.79,4.73,-3.65,17.91,20.07,-9.75
25.83,4.72,-3.65,17.92,20.07,-9.75
25.87,4.72,-3.63,17.92,20.07,-9.75
25.87,4.71,-3.63,17.93,20.07,-9.75
25.89,4.69,-3.63,17.93,20.07,-9.75
25.97,4.66,-3.63,17.94,20.07,-9.75
25.99,4.66,-3.63,18.16,20.12,-9.70
26.00,4.64,-3.63,18.16,20.12,-9.70
26.01,4.62,-3.64,18.16,20.12,-9.70
26.05,4.58,-3.64,18.16,20.12,-9.70
26.06,4.58,-3.63,18.17,20.12,-9.70
26.06,4.55,-3.64,18.17,20.12,-9.70
26.11,4.52,-3.65,18.17,20.12,-9.70
26.14,4.50,-3.67,18.30,20.10,-9.68
26.15,4.49,-3.68,18.30,20.10,-9.68
26.19,4.51,-3.68,18.30,20.10,-9.68
26.17,4.50,-3.70,18.30,20.10,-9.68
26.21,4.50,-3.70,18.31,20.10,-9.68
26.25,4.51,-3.70,18.31,20.10,-9.68
26.28,4.53,-3.71,18.31,20.10,-9.68
26.30,4.56,-3.71,18.42,20.11,-9.70
26.31,4.55,-3.73,18.43,20.11,-9.70
26.32,4.55,-3.73,18.43,20.11,-9.70
26.34,4.53,-3.74,18.43,20.11,-9.70
26.38,4.54,-3.75,18.43,20.12,-9.70
26.40,4.54,-3.76,18.43,20.12,-9.70
26.40,4.53,-3.77,18.44,20.12,-9.70
26.45,4.50,-3.79,18.51,20.20,-9.69
26.45,4.52,-3.80,18.51,20.20,-9.69
26.45,4.52,-3.80,18.51,20.20,-9.69
26.51,4.51,-3.82,18.51,20.20,-9.68
26.56,4.49,-3.83,18.51,20.20,-9.69
26.57,4.55,-3.84,18.51,20.20,-9.69
26.60,4.54,-3.84,18.51,20.20,-9.69
26.64,4.57,-3.85,18.60,20.23,-9.68
26.70,4.59,-3.87,18.60,20.23,-9.68
26.75,4.64,-3.89,18.60,20.23,-9.68
26.77,4.68,-3.89,18.60,20.24,-9.68
26.85,4.74,-3.91,18.60,20.24,-9.68
26.87,4.77,-3.92,18.61,20.24,-9.68
26.92,4.80,-3.93,18.61,20.24,-9.68
26.94,4.84,-3.94,18.71,20.43,-9.74
26.97,4.86,-3.93,18.71,20.44,-9.74
27.00,4.85,-3.94,18.71,20.44,-9.74
26.99,4.88,-3.95,18.71,20.44,-9.74
27.03,4.90,-3.94,18.71,20.45,-9.74
27.04,4.93,-3.95,18.71,20.45,-9.74
27.00,4.92,-3.96,18.74,20.67,-9.76
27.03,4.93,-3.96,18.74,20.67,-9.76
27.03,4.94,-3.96,18.74,20.67,-9.76
27.06,4.93,-3.95,18.74,20.68,-9.76
27.07,4.94,-3.97,18.74,20.68,-9.76
27.06,4.96,-3.98,18.74,20.68,-9.76
27.08,4.93,-3.98,18.74,20.68,-9.76
27.10,4.96,-3.98,18.76,20.72,-9.77
27.13,4.95,-3.99,18.76,20.72,-9.77
27.16,5.00,-3.99,18.76,20.73,-9.77
27.19,5.04,-4.00,18.76,20.73,-9.77
27.19,5.06,-4.00,18.76,20.73,-9.77
27.24,5.10,-4.01,18.76,20.73,-9.77
27.24,5.10,-4.01,18.76,20.73,-9.78
27.25,5.15,-4.01,18.80,20.85,-9.78
27.25,5.16,-4.01,18.80,20.86,-9.78
27.29,5.17,-4.02,18.80,20.86,-9.78
27.31,5.23,-4.01,18.80,20.87,-9.78
27.34,5.24,-4.01,18.80,20.87,-9.78
27.35,5.26,-4.01,18.81,20.87,-9.78
27.36,5.27,-4.01,18.81,20.88,-9.78
27.35,5.29,-4.01,18.83,21.04,-9.80
27.37,5.30,-4.01,18.83,21.05,-9.80
27.37,5.34,-4.01,18.83,21.05,-9.80
27.41,5.35,-4.01,18.83,21.05,-9.80
27.42,5.39,-4.00,18.83,21.06,-9.80
27.44,5.43,-4.01,18.83,21.06,-9.80
27.46,5.46,-4.02,18.83,21.06,-9.80
27.47,5.49,-4.03,18.82,21.22,-9.75
27.51,5.51,-4.03,18.82,21.22,-9.75
27.55,5.54,-4.04,18.82,21.23,-9.75
27.59,5.53,-4.06,18.82,21.23,-9.75
27.63,5.53,-4.06,18.82,21.24,-9.75
27.71,5.54,-4.05,18.82,21.24,-9.75
27.75,5.53,-4.05,18.82,21.24,-9.75
27.76,5.53,-4.04,18.88,21.39,-9.85
27.85,5.51,-4.04,18.89,21.39,-9.85
27.89,5.51,-4.02,18.89,21.39,-9.85
27.89,5.49,-4.02,18.90,21.39,-9.86
27.95,5.51,-4.00,18.90,21.40,-9.86
27.97,5.51,-3.98,18.90,21.40,-9.86
27.99,5.53,-3.97,18.91,21.40,-9.86
28.01,5.55,-3.96,19.13,21.47,-9.91
28.03,5.55,-3.96,19.14,21.48,-9.91
28.01,5.54,-3.96,19.14,21.48,-9.91
28.08,5.52,-3.97,19.14,21.48,-9.91
